document_id,title,forename,surname,pubyear,gender,genre
433,"Wilson's tales of the borders and Scotland, vol. 11", John,Wilson,1857-01-01,m,history
434,"Wilson's historical, traditionary, and imaginative tales of the borders and of Scotland, vol. 3", John,Wilson,01/01/1900,m,fiction
434,"Wilson's historical, traditionary, and imaginative tales of the borders and of Scotland, vol. 3", John,Wilson,01/01/1900,m,myths and legends
434,"Wilson's historical, traditionary, and imaginative tales of the borders and of Scotland, vol. 3", John,Wilson,01/01/1900,m,history
435,"Wilson's tales of the borders and Scotland, vol. 12", John,Wilson,1857-01-01,m,fiction
435,"Wilson's tales of the borders and Scotland, vol. 12", John,Wilson,1857-01-01,m,myths and legends
435,"Wilson's tales of the borders and Scotland, vol. 12", John,Wilson,1857-01-01,m,history
436,"The Works of Professor Wilson, vol. 11: Tales", John,Wilson,1857-01-01,m,fiction
436,"The Works of Professor Wilson, vol. 11: Tales", John,Wilson,1857-01-01,m,short stories
436,"The Works of Professor Wilson, vol. 11: Tales", John,Wilson,1857-01-01,m,romance
437,"Noctes Ambrosianœ, vol. 1", John,Wilson,1854-01-01,m,fiction
437,"Noctes Ambrosianœ, vol. 1", John,Wilson,1854-01-01,m,humour and satire
437,"Noctes Ambrosianœ, vol. 1", John,Wilson,1854-01-01,m,essays and journals
439,Memoir of George Wilson, Jessie Aitken,Wilson,1860-01-01,f,non-fiction
439,Memoir of George Wilson, Jessie Aitken,Wilson,1860-01-01,f,biography and autobiography
440,"Essays Critical and Imaginative, vol. 2", John,Wilson,1856-01-01,m,non-fiction
440,"Essays Critical and Imaginative, vol. 2", John,Wilson,1856-01-01,m,essays and journals
441,Leaves from my diary, Julia Virginia,Wilson,01/01/1900,f,non-fiction
441,Leaves from my diary, Julia Virginia,Wilson,01/01/1900,f,travel
442,"Noctes Ambrosianœ, vol. 4", John,Wilson,1854-01-01,m,fiction
442,"Noctes Ambrosianœ, vol. 4", John,Wilson,1854-01-01,m,humour and satire
442,"Noctes Ambrosianœ, vol. 4", John,Wilson,1854-01-01,m,essays and journals
443,"Critical and Miscellaneous Essays, vol. 1", John,Wilson,1842-01-01,m,non-fiction
443,"Critical and Miscellaneous Essays, vol. 1", John,Wilson,1842-01-01,m,essays and journals
444,"Noctes Ambrosianœ, vol. 2", John,Wilson,1854-01-01,m,non-fiction
444,"Noctes Ambrosianœ, vol. 2", John,Wilson,1854-01-01,m,humour and satire
444,"Noctes Ambrosianœ, vol. 2", John,Wilson,1854-01-01,m,essays and journals
445,The gospel of foreign travel, Charles Wesley,Winchester,1891-01-01,m,non-fiction
445,The gospel of foreign travel, Charles Wesley,Winchester,1891-01-01,m,travel
446,Brown heath and blue bells, William,Winter,1895-01-01,m,non-fiction
446,Brown heath and blue bells, William,Winter,1895-01-01,m,essays and journals
446,Brown heath and blue bells, William,Winter,1895-01-01,m,travel
447,Saunterings in Europe, William Mackergo (intro.),Taylor,1882-01-01,m,non-fiction
447,Saunterings in Europe, Charles,Wood,1882-01-01,m,non-fiction
447,Saunterings in Europe, William Mackergo (intro.),Taylor,1882-01-01,m,travel
447,Saunterings in Europe, Charles,Wood,1882-01-01,m,travel
448,A Wall-Street bear in Europe, Samuel,Young,1855-01-01,m,non-fiction
448,A Wall-Street bear in Europe, Samuel,Young,1855-01-01,m,travel
449,Reheated Cabbage, Irvine,Welsh,01/01/2009,m,fiction
449,Reheated Cabbage, Irvine,Welsh,01/01/2009,m,urban fiction
450,The Complete Short Stories, Muriel,Spark,01/01/2001,f,fiction
450,The Complete Short Stories, Muriel,Spark,01/01/2001,f,short stories
451,And the Land Lay Still, James,Robertson,01/01/2011,m,fiction
451,And the Land Lay Still, James,Robertson,01/01/2011,m,historical fiction
452,Bertie Plays the Blues, Alexander,McCall Smith,01/01/2011,m,fiction
452,Bertie Plays the Blues, Alexander,McCall Smith,01/01/2011,m,humour and satire
453,Bertie's Guide to Life and Mothers, Alexander,McCall Smith,01/01/2013,m,fiction
453,Bertie's Guide to Life and Mothers, Alexander,McCall Smith,01/01/2013,m,humour and satire
454,Candlemaker row, Jane,Alexander,01/01/2017,f,fiction
454,Candlemaker row, Jane,Alexander,01/01/2017,f,short stories
454,Candlemaker row, Jane,Alexander,01/01/2017,f,science fiction
455,Crime, Irvine,Welsh,01/01/2008,m,fiction
455,Crime, Irvine,Welsh,01/01/2008,m,urban fiction
456,Espresso Tales, Alexander,McCall Smith,01/01/2006,m,fiction
456,Espresso Tales, Alexander,McCall Smith,01/01/2006,m,humour and satire
457,The Prime of Miss Jean Brodie, Muriel,Spark,01/01/1961,f,fiction
457,The Prime of Miss Jean Brodie, Muriel,Spark,01/01/1961,f,humour and satire
458,"Friends, Lovers, Chocolate", Alexander,McCall Smith,01/01/2005,m,fiction
458,"Friends, Lovers, Chocolate", Alexander,McCall Smith,01/01/2005,m,crime and mystery
459,Ghost moon, Ron,Butlin,01/01/2014,m,fiction
459,Ghost moon, Ron,Butlin,01/01/2014,m,historical fiction
460,Gone again, Doug,Johnstone,01/01/2013,m,fiction
460,Gone again, Doug,Johnstone,01/01/2013,m,crime and mystery
461,Hit and run, Doug,Johnstone,01/01/2012,m,fiction
461,Hit and run, Doug,Johnstone,01/01/2012,m,crime and mystery
462,Smokeheads, Doug,Johnstone,01/01/2011,m,fiction
462,Smokeheads, Doug,Johnstone,01/01/2011,m,crime and mystery
463,The dead beat, Doug,Johnstone,01/01/2014,m,fiction
463,The dead beat, Doug,Johnstone,01/01/2014,m,crime and mystery
464,The Ossians, Doug,Johnstone,01/01/2008,m,fiction
464,The Ossians, Doug,Johnstone,01/01/2008,m,crime and mystery
465,Tombstoning, Doug,Johnstone,01/01/2006,m,fiction
465,Tombstoning, Doug,Johnstone,01/01/2006,m,crime and mystery
466,44 Scotland Street, Alexander,McCall Smith,01/01/2005,m,fiction
466,44 Scotland Street, Alexander,McCall Smith,01/01/2005,m,humour and satire
467,Skagboys, Irvine,Welsh,01/01/2012,m,fiction
467,Skagboys, Irvine,Welsh,01/01/2012,m,urban fiction
468,Curriculum Vitae: A Volume of Autobiography, Muriel,Spark,01/01/1992,f,non-fiction
468,Curriculum Vitae: A Volume of Autobiography, Muriel,Spark,01/01/1992,f,biography and autobiography
469,All the Poems, Muriel,Spark,01/01/2004,f,non-fiction
469,All the Poems, Muriel,Spark,01/01/2004,f,anthology
470,The Golden Fleece, Muriel,Spark,01/01/2014,f,fiction
470,The Golden Fleece, Muriel,Spark,01/01/2014,f,essays and journals
471,Sunshine on Scotland Street, Alexander,McCall Smith,01/01/2012,m,fiction
471,Sunshine on Scotland Street, Alexander,McCall Smith,01/01/2012,m,humour and satire
472,The Careful Use of Compliments, Alexander,McCall Smith,01/01/2007,m,fiction
472,The Careful Use of Compliments, Alexander,McCall Smith,01/01/2007,m,crime and mystery
473,The Charming Quirks of Others, Alexander,McCall Smith,01/01/2010,m,fiction
473,The Charming Quirks of Others, Alexander,McCall Smith,01/01/2010,m,crime and mystery
474,The Comfort of Saturdays, Alexander,McCall Smith,01/01/2008,m,fiction
474,The Comfort of Saturdays, Alexander,McCall Smith,01/01/2008,m,crime and mystery
475,The Existential Detective, Alice,Thompson,01/01/2014,f,fiction
475,The Existential Detective, Alice,Thompson,01/01/2014,f,crime and mystery
476,The Forgotten Affairs of Youth, Alexander,McCall Smith,01/01/2011,m,fiction
476,The Forgotten Affairs of Youth, Alexander,McCall Smith,01/01/2011,m,crime and mystery
477,The Importance of Being Seven, Alexander,McCall Smith,01/01/2010,m,fiction
477,The Importance of Being Seven, Alexander,McCall Smith,01/01/2010,m,humour and satire
478,The Lost Art of Gratitude, Alexander,McCall Smith,01/01/2009,m,fiction
478,The Lost Art of Gratitude, Alexander,McCall Smith,01/01/2009,m,crime and mystery
479,The magicians of Edinburgh, Ron,Butlin,01/01/2012,m,fiction
479,The magicians of Edinburgh, Ron,Butlin,01/01/2012,m,anthology
480,The Right Attitude to Rain, Alexander,McCall Smith,01/01/2006,m,fiction
480,The Right Attitude to Rain, Alexander,McCall Smith,01/01/2006,m,crime and mystery
481,The Sunday Philosophy Club, Alexander,McCall Smith,01/01/2004,m,fiction
481,The Sunday Philosophy Club, Alexander,McCall Smith,01/01/2004,m,crime and mystery
482,The Testament of Gideon Mack, James,Robertson,01/01/2007,m,fiction
482,The Testament of Gideon Mack, James,Robertson,01/01/2007,m,humour and satire
482,The Testament of Gideon Mack, James,Robertson,01/01/2007,m,horror and ghost stories
483,The Unbearable Lightness of Scones, Alexander,McCall Smith,01/01/2008,m,fiction
483,The Unbearable Lightness of Scones, Alexander,McCall Smith,01/01/2008,m,humour and satire
484,The Uncommon Appeal of Clouds, Alexander,McCall Smith,01/01/2012,m,fiction
484,The Uncommon Appeal of Clouds, Alexander,McCall Smith,01/01/2012,m,crime and mystery
485,The Waiting, Regi,Claire,01/01/2012,f,fiction
485,The Waiting, Regi,Claire,01/01/2012,f,humour and satire
486,The World According to Bertie, Alexander,McCall Smith,01/01/2007,m,fiction
486,The World According to Bertie, Alexander,McCall Smith,01/01/2007,m,humour and satire
487,Ecstasy: Three Tales of Chemical Romance, Irvine,Welsh,01/01/1996,m,fiction
487,Ecstasy: Three Tales of Chemical Romance, Irvine,Welsh,01/01/1996,m,urban fiction
488,Filth, Irvine,Welsh,01/01/1998,m,fiction
488,Filth, Irvine,Welsh,01/01/1998,m,urban fiction
489,Marabou Stork Nightmares, Irvine,Welsh,01/01/1995,m,fiction
489,Marabou Stork Nightmares, Irvine,Welsh,01/01/1995,m,urban fiction
490,Porno, Irvine,Welsh,01/01/2002,m,fiction
490,Porno, Irvine,Welsh,01/01/2002,m,urban fiction
491,Trainspotting, Irvine,Welsh,01/01/1993,m,fiction
491,Trainspotting, Irvine,Welsh,01/01/1993,m,urban fiction
492,"Willie Gillies, chapter 1",,Anon.,1892-01-01,u,fiction
492,"Willie Gillies, chapter 1",,Anon.,1892-01-01,u,historical fiction
494,David Balfour, Robert Louis,Stevenson,1893-01-01,m,fiction
494,David Balfour, Robert Louis,Stevenson,1893-01-01,m,adventure
494,David Balfour, Robert Louis,Stevenson,1893-01-01,m,children's fiction
495,Leaves from my autography, Charles,Rogers,1876-01-01,m,non-fiction 
495,Leaves from my autography, Charles,Rogers,1876-01-01,m,biography and autobiography
495,Leaves from my autography, Charles,Rogers,1876-01-01,m,letters and diaries
496,"Letters and papers relating to Patrick, Master of Gray, afterwards seventh [sixth] Lord Gray", Patrick,Gray,1835-01-01,m,non-fiction
496,"Letters and papers relating to Patrick, Master of Gray, afterwards seventh [sixth] Lord Gray", Patrick,Gray,1835-01-01,m,biography and autobiography
496,"Letters and papers relating to Patrick, Master of Gray, afterwards seventh [sixth] Lord Gray", Patrick,Gray,1835-01-01,m,letters and diaries
497,Reminiscences of Scottish life and character, Edward Bannerman,Ramsay,1861-01-01,m,non-fiction
497,Reminiscences of Scottish life and character, Edward Bannerman,Ramsay,1861-01-01,m,essays and journals
500,Boswelliana, James,Boswell,1874-01-01,m,non-fiction
500,Boswelliana, James,Boswell,1874-01-01,m,biography and autobiography
500,Boswelliana, James,Boswell,1874-01-01,m,essays and journals
501,Ninety years of work and play, Susan Frances Ludomilla,Schetky,1877-01-01,f,non-fiction
501,Ninety years of work and play, Susan Frances Ludomilla,Schetky,1877-01-01,f,essays and journals
501,Ninety years of work and play, Susan Frances Ludomilla,Schetky,1877-01-01,f,biography and autobiography
504,John Leech and other papers, John,Brown,1882-01-01,m,fiction
504,John Leech and other papers, John,Brown,1882-01-01,m,myths and legends
504,John Leech and other papers, John,Brown,1882-01-01,m,crime and mystery
505,"Memoir of James Wyld of Gilston, and his family", Robert Stodart,Wyld,1889-01-01,m,non-fiction
505,"Memoir of James Wyld of Gilston, and his family", Robert Stodart,Wyld,1889-01-01,m,biography and autobiography
506,Edinburgh: picturesque notes, Robert Louis,Stevenson,1879-01-01,m,non-fiction
506,Edinburgh: picturesque notes, Robert Louis,Stevenson,1879-01-01,m,essays and journals
507,"A Tour thro' the Whole Island of Great Britain, vol. 1-3", Daniel,Defoe,1742-01-01,m,non-fiction
507,"A Tour thro' the Whole Island of Great Britain, vol. 1-3", Daniel,Defoe,1742-01-01,m,history
507,"A Tour thro' the Whole Island of Great Britain, vol. 1-3", Daniel,Defoe,1742-01-01,m,travel
508,The Pickwick Papers, Charles,Dickens,1837-01-01,m,fiction
508,The Pickwick Papers, Charles,Dickens,1837-01-01,m,humour and satire
509,"Travels, in various parts of Europe, Asia, and Africa, during a series of thirty years and upwards", John,MacDonald,1790-01-01,m,non-fiction
509,"Travels, in various parts of Europe, Asia, and Africa, during a series of thirty years and upwards", John,MacDonald,1790-01-01,m,travel
510,A tour in Scotland: MDCCLXIX, Thomas,Pennant,1771-01-01,m,non-fiction
510,A tour in Scotland: MDCCLXIX, Thomas,Pennant,1771-01-01,m,travel
511,The Antiquary, Walter,Scott,1816-01-01,m,fiction
511,The Antiquary, Walter,Scott,1816-01-01,m,historical fiction
511,The Antiquary, Walter,Scott,1816-01-01,m,romance
512,The Wrecker, Lloyd,Osbourne,1892-01-01,m,fiction
512,The Wrecker, Robert Louis,Stevenson,1892-01-01,m,fiction
512,The Wrecker, Lloyd,Osbourne,1892-01-01,m,adventure
512,The Wrecker, Robert Louis,Stevenson,1892-01-01,m,adventure
512,The Wrecker, Lloyd,Osbourne,1892-01-01,m,crime and mystery
512,The Wrecker, Robert Louis,Stevenson,1892-01-01,m,crime and mystery
514,Hunted and Harried, Robert Michael,Ballantyne,1891-01-01,m,fiction
514,Hunted and Harried, Robert Michael,Ballantyne,1891-01-01,m,crime and mystery
514,Hunted and Harried, Robert Michael,Ballantyne,1891-01-01,m,historical fiction
515,Salute to Adventurers, John,Buchan,01/01/1915,m,fiction
515,Salute to Adventurers, John,Buchan,01/01/1915,m,adventure
515,Salute to Adventurers, John,Buchan,01/01/1915,m,historical fiction
516,John Burnet of Barns, John,Buchan,1898-01-01,m,fiction
516,John Burnet of Barns, John,Buchan,1898-01-01,m,adventure
516,John Burnet of Barns, John,Buchan,1898-01-01,m,historical fiction
517,"Life and Correspondence of David Hume, vol. 1", John Hill,Burton,1846-01-01,m,non-fiction
517,"Life and Correspondence of David Hume, vol. 1", David,Hume,1846-01-01,m,non-fiction
517,"Life and Correspondence of David Hume, vol. 1", John Hill,Burton,1846-01-01,m,biography and autobiography
517,"Life and Correspondence of David Hume, vol. 1", David,Hume,1846-01-01,m,biography and autobiography
517,"Life and Correspondence of David Hume, vol. 1", John Hill,Burton,1846-01-01,m,letters and diaries
517,"Life and Correspondence of David Hume, vol. 1", David,Hume,1846-01-01,m,letters and diaries
518,Zigzag journeys in Europe, Hezekiah,Butterworth,1880-01-01,m,non-fiction
518,Zigzag journeys in Europe, Hezekiah,Butterworth,1880-01-01,m,travel
519,The Dew of Their Youth, Samuel Rutherford,Crockett,01/01/1910,m,historical fiction
519,The Dew of Their Youth, Samuel Rutherford,Crockett,01/01/1910,m,adventure
519,The Dew of Their Youth, Samuel Rutherford,Crockett,01/01/1910,m,romance
520,Recollections of a Long Life, Theodore Ledyard,Cuyler,01/01/1902,m,non-fiction
520,Recollections of a Long Life, Theodore Ledyard,Cuyler,01/01/1902,m,biography and autobiography
521,The Firm of Girdlestone, Arthur Conan,Doyle,1890-01-01,m,fiction
521,The Firm of Girdlestone, Arthur Conan,Doyle,1890-01-01,m,adventure
522,"The Story of My Life, vol. 4-6", Augustus John Cuthbert,Hare,01/01/1900,m,non-fiction
522,"The Story of My Life, vol. 4-6", Augustus John Cuthbert,Hare,01/01/1900,m,travel
522,"The Story of My Life, vol. 4-6", Augustus John Cuthbert,Hare,01/01/1900,m,biography and autobiography
523,The Private Memoirs and Confessions of a Justified Sinner, James,Hogg,1824-01-01,m,fiction
523,The Private Memoirs and Confessions of a Justified Sinner, James,Hogg,1824-01-01,m,horror and ghost stories
523,The Private Memoirs and Confessions of a Justified Sinner, James,Hogg,1824-01-01,m,thrillers and suspense
524,Nancy Stair, Elinor Macartney,Lane,01/01/1904,f,fiction
524,Nancy Stair, Elinor Macartney,Lane,01/01/1904,f,historical fiction
525,Stories of the Border Marches, Jean,Lang,01/01/1916,f,fiction
525,Stories of the Border Marches, John,Lang,01/01/1916,m,fiction
525,Stories of the Border Marches, Jean,Lang,01/01/1916,f,short stories
525,Stories of the Border Marches, John,Lang,01/01/1916,m,short stories
525,Stories of the Border Marches, Jean,Lang,01/01/1916,f,myths and legends
525,Stories of the Border Marches, John,Lang,01/01/1916,m,myths and legends
526,"James Nasmyth, Engineer: an autobiography", Samuel,Smiles,1883-01-01,m,non-fiction
526,"James Nasmyth, Engineer: an autobiography", James,Nasymth,1883-01-01,m,non-fiction
526,"James Nasmyth, Engineer: an autobiography", Samuel,Smiles,1883-01-01,m,biography and autobiography
526,"James Nasmyth, Engineer: an autobiography", James,Nasymth,1883-01-01,m,biography and autobiography
527,Scottish ghost stories, Elliott,O'Donnell,01/01/1911,m,fiction
527,Scottish ghost stories, Elliott,O'Donnell,01/01/1911,m,horror and ghost stories
527,Scottish ghost stories, Elliott,O'Donnell,01/01/1911,m,myths and legends
528,Friend Mac Donald, Max,O'Rell,1887-01-01,m,fiction
528,Friend Mac Donald, Max,O'Rell,1887-01-01,m,humour and satire
528,Friend Mac Donald, Max,O'Rell,1887-01-01,m,short stories
529,Royal Edinburgh, Margaret,Oliphant,1890-01-01,f,history
529,Royal Edinburgh, Margaret,Oliphant,1890-01-01,f,essays and journals
530,The Junior Classics - Volume 8: Animal and Nature Stories, William,Patten,01/01/1917,m,fiction
530,The Junior Classics - Volume 8: Animal and Nature Stories, William,Patten,01/01/1917,m,children's fiction
531,Border Ghost Stories, Howard,Pease,01/01/1919,m,fiction
531,Border Ghost Stories, Howard,Pease,01/01/1919,m,myths and legends
531,Border Ghost Stories, Howard,Pease,01/01/1919,m,horror and ghost stories
532,Cape of Storms, Percival,Pollard,1895-01-01,m,fiction
532,Cape of Storms, Percival,Pollard,1895-01-01,m,adventure
533,The Red Room, William,Le Queux,01/01/1909,m,fiction
533,The Red Room, William,Le Queux,01/01/1909,m,crime and mystery
534,"The Weird of the Wentworths, vol. 1", Johannes,Scotus,1862-01-01,m,fiction
534,"The Weird of the Wentworths, vol. 1", Johannes,Scotus,1862-01-01,m,romance
534,"The Weird of the Wentworths, vol. 1", Johannes,Scotus,1862-01-01,m,crime and mystery
535,"Frankenstein; or, The Modern Prometheus", Mary,Shelley,1818-01-01,f,fiction
535,"Frankenstein; or, The Modern Prometheus", Mary,Shelley,1818-01-01,f,horror and ghost stories
535,"Frankenstein; or, The Modern Prometheus", Mary,Shelley,1818-01-01,f,science fiction
536,Robert Louis Stevenson, Evelyn Blantyre,Simpson,01/01/1906,f,fiction
536,Robert Louis Stevenson, Evelyn Blantyre,Simpson,01/01/1906,f,biography and autobiography
538,The Expedition of Humphry Clinker, Tobias,Smollett,1771-01-01,m,fiction
538,The Expedition of Humphry Clinker, Tobias,Smollett,1771-01-01,m,travel
538,The Expedition of Humphry Clinker, Tobias,Smollett,1771-01-01,m,humour and satire
539,"Self-Raised; Or, From the Depths", Emma Dorothy Eliza Nevitte,Southworth,1876-01-01,f,fiction
539,"Self-Raised; Or, From the Depths", Emma Dorothy Eliza Nevitte,Southworth,1876-01-01,f,adventure
539,"Self-Raised; Or, From the Depths", Emma Dorothy Eliza Nevitte,Southworth,1876-01-01,f,crime and mystery
540,Mr. Hogarth's Will, Catherine Helen,Spence,1865-01-01,f,fiction
540,Mr. Hogarth's Will, Catherine Helen,Spence,1865-01-01,f,adventure
540,Mr. Hogarth's Will, Catherine Helen,Spence,1865-01-01,f,romance
543,T. De Witt Talmage; As I Knew Him, Thomas de Witt,Talmage,01/01/1912,m,non-fiction
543,T. De Witt Talmage; As I Knew Him, Thomas de Witt,Talmage,01/01/1912,m,biography and autobiography
544,The Story of My Life; Recollections and Reflections, Ellen,Terry,01/01/1908,f,non-fiction
544,The Story of My Life; Recollections and Reflections, Ellen,Terry,01/01/1908,f,biography and autobiography
545,"The Underground City; or, the Black Indies", Joules,Verne,1877-01-01,m,fiction
545,"The Underground City; or, the Black Indies", Joules,Verne,1877-01-01,m,science fiction
545,"The Underground City; or, the Black Indies", Joules,Verne,1877-01-01,m,adventure
548,"The Abbot, vol. 1", Walter,Scott,1820-01-01,m,fiction
548,"The Abbot, vol. 1", Walter,Scott,1820-01-01,m,historical fiction
550,Chronicles of the Canongate, Walter,Scott,1827-01-01,m,fiction
550,Chronicles of the Canongate, Walter,Scott,1827-01-01,m,short stories
553,The Heart of Midlothian, Walter,Scott,1818-01-01,m,fiction
553,The Heart of Midlothian, Walter,Scott,1818-01-01,m,historical fiction
555,Old Mortality, Walter,Scott,1816-01-01,m,fiction
555,Old Mortality, Walter,Scott,1816-01-01,m,historical fiction
557,Redgauntlet, Walter,Scott,1824-01-01,m,fiction
557,Redgauntlet, Walter,Scott,1824-01-01,m,historical fiction
558,Waverley, Walter,Scott,1814-01-01,m,fiction
558,Waverley, Walter,Scott,1814-01-01,m,historical fiction
559,A Firmament,Marianne,Boruch,01/01/2017,f,fiction
559,A Firmament,Marianne,Boruch,01/01/2017,f,poetry
560,Bonny Fie Dee Travellers,Sandy,Thomson,01/01/2017,f,fiction
560,Bonny Fie Dee Travellers,Sandy,Thomson,01/01/2017,f,short stories
561,Dwam,Jane,Yolen,01/01/2017,f,fiction
561,Dwam,Jane,Yolen,01/01/2017,f,poetry
562,The Charity Shops of Stockbridge,Jane,Griffiths,01/01/2017,f,fiction
562,The Charity Shops of Stockbridge,Jane,Griffiths,01/01/2017,f,poetry
563,Gabriel's Road,Hamish,Whyte,01/01/2017,m,fiction
563,Gabriel's Road,Hamish,Whyte,01/01/2017,m,poetry
564,Wonky,Colin,Will,01/01/2017,m,fiction
564,Wonky,Colin,Will,01/01/2017,m,poetry
565,Cheeky Burdies,Finola,Scott,01/01/2017,f,fiction
565,Cheeky Burdies,Finola,Scott,01/01/2017,f,poetry
566,On the Square,Jock,Stein,01/01/2017,m,fiction
566,On the Square,Jock,Stein,01/01/2017,m,poetry
567,Soul Mate,Iyad,Hayatleh,01/01/2017,m,fiction
567,Soul Mate,Iyad,Hayatleh,01/01/2017,m,poetry
568,re-use me,Anne Laure,Coxam,01/01/2017,f,fiction
568,re-use me,Anne Laure,Coxam,01/01/2017,f,poetry
569,Urbanity,Colin,Will,01/01/2017,m,fiction
569,Urbanity,Colin,Will,01/01/2017,m,poetry
570,Benediction,Anne,Connolly,01/01/2017,f,fiction
570,Benediction,Anne,Connolly,01/01/2017,f,poetry
571,The Umbrellas of Edinburgh,Louise,Peterkin,01/01/2017,f,fiction
571,The Umbrellas of Edinburgh,Louise,Peterkin,01/01/2017,f,poetry
572,North Down Easter Road,Colin,McGuire,01/01/2017,m,fiction
572,North Down Easter Road,Colin,McGuire,01/01/2017,m,poetry
573,The Night to Come,Chris,Powici,01/01/2017,m,fiction
573,The Night to Come,Chris,Powici,01/01/2017,m,poetry
574,You Can't Cut Fat From A Hand,Sophie,Cooke,01/01/2017,f,fiction
574,You Can't Cut Fat From A Hand,Sophie,Cooke,01/01/2017,f,poetry
575,Grassroots on the Meadows,Elizabeth,Rimmer,01/01/2017,f,fiction
575,Grassroots on the Meadows,Elizabeth,Rimmer,01/01/2017,f,poetry
576,The Guinea Pig at The Fruitmarket Gallery,Rob A.,MacKenzie,01/01/2017,m,fiction
576,The Guinea Pig at The Fruitmarket Gallery,Rob A.,MacKenzie,01/01/2017,m,poetry
577,Edge of Edinburgh,Helen,Boden,01/01/2017,f,fiction
577,Edge of Edinburgh,Helen,Boden,01/01/2017,f,poetry
578,Hauf-hingit Maggie,Gerda,Stevenson,01/01/2017,f,fiction
578,Hauf-hingit Maggie,Gerda,Stevenson,01/01/2017,f,poetry
579,Asylum,Helen,Boden,01/01/2017,f,fiction
579,Asylum,Helen,Boden,01/01/2017,f,poetry
580,Vault,Agnes,Marton,01/01/2017,f,fiction
580,Vault,Agnes,Marton,01/01/2017,f,poetry
581,A Beltane Prayer,Laura,Clay,01/01/2017,f,fiction
581,A Beltane Prayer,Laura,Clay,01/01/2017,f,short stories
582,Vanishing Point,Andrew J.,Wilson,01/01/2017,m,fiction
582,Vanishing Point,Andrew J.,Wilson,01/01/2017,m,poetry
583,Re-Collecting the Kids,Martin,MacIntyre,01/01/2017,m,fiction
583,Re-Collecting the Kids,Martin,MacIntyre,01/01/2017,m,poetry
584,Valhalla,Ricky,Monahan Brown,01/01/2017,m,fiction
584,Valhalla,Ricky,Monahan Brown,01/01/2017,m,short stories
585,The City and the City,Andrew,Blair,01/01/2017,m,fiction
585,The City and the City,Andrew,Blair,01/01/2017,m,poetry
586,Animals,Theresa,MuɁoz,01/01/2017,f,fiction
586,Animals,Theresa,MuɁoz,01/01/2017,f,poetry
587,Kunstkammer Corner,Samuel,Tongue,01/01/2017,m,fiction
587,Kunstkammer Corner,Samuel,Tongue,01/01/2017,m,poetry
588,a wish to lodge,Iain,Morrison,01/01/2017,m,fiction
588,a wish to lodge,Iain,Morrison,01/01/2017,m,poetry
589,A Man's a Man for A'That,Douglas,Bruton,01/01/2017,m,fiction
589,A Man's a Man for A'That,Douglas,Bruton,01/01/2017,m,short stories
590,Rock lover leaving ritual,Iain,Morrison,01/01/2017,m,fiction
590,Rock lover leaving ritual,Iain,Morrison,01/01/2017,m,poetry
591,Ath-thogail na Cloinne,Martainn,Mac an t-Saoir,01/01/2017,m,fiction
591,Ath-thogail na Cloinne,Martainn,Mac an t-Saoir,01/01/2017,m,poetry
592,What Ruby Learned at University,Patricia,Ace,01/01/2017,f,fiction
592,What Ruby Learned at University,Patricia,Ace,01/01/2017,f,poetry
593,People's People,Viccy,Adams,01/01/2017,f,fiction
593,People's People,Viccy,Adams,01/01/2017,f,short stories
594,The Statue of David Hume,Ruth,Aylett,01/01/2017,f,fiction
594,The Statue of David Hume,Ruth,Aylett,01/01/2017,f,poetry
595,Behind the scenes,Christina,De Luca,01/01/2017,f,fiction
595,Behind the scenes,Christina,De Luca,01/01/2017,f,poetry
596,Dreaming Spires,Jane,Yolen,01/01/2017,f,fiction
596,Dreaming Spires,Jane,Yolen,01/01/2017,f,poetry
597,Ishtar on the Number 35,Kevin,Cadwallender,01/01/2017,m,fiction
597,Ishtar on the Number 35,Kevin,Cadwallender,01/01/2017,m,poetry
598,At the Fringe,Tracey S.,Rosenberg,01/01/2017,f,fiction
598,At the Fringe,Tracey S.,Rosenberg,01/01/2017,f,poetry
599,View of Edinburgh from Calton Hill with the North Bridge,Jay G.,Ying,01/01/2017,m,fiction
599,View of Edinburgh from Calton Hill with the North Bridge,Jay G.,Ying,01/01/2017,m,poetry
600,Redrawing The Lines,Keith,Dumble,01/01/2017,m,fiction
600,Redrawing The Lines,Keith,Dumble,01/01/2017,m,short stories
601,Soliton,Peter,Mackay,01/01/2017,m,fiction
601,Soliton,Peter,Mackay,01/01/2017,m,poetry
602,Gardyloo,Miriam,Gamble,01/01/2017,f,fiction
602,Gardyloo,Miriam,Gamble,01/01/2017,f,poetry
603,Free Fall,Jane,Griffiths,01/01/2017,f,fiction
603,Free Fall,Jane,Griffiths,01/01/2017,f,poetry
604,Tollcross twopenneth,Richie,McCaffery,01/01/2017,m,fiction
604,Tollcross twopenneth,Richie,McCaffery,01/01/2017,m,poetry
605,Gallow lee,Colin,McGuire,01/01/2017,m,fiction
605,Gallow lee,Colin,McGuire,01/01/2017,m,poetry
606,Friday nights in Kay's have changed,nick-e,melville,01/01/2017,m,fiction
606,Friday nights in Kay's have changed,nick-e,melville,01/01/2017,m,poetry
607,Meeting Places,Anne,Ballard,01/01/2017,f,fiction
607,Meeting Places,Anne,Ballard,01/01/2017,f,poetry
608,After Flodden,Rosemary,Goring,01/01/2013,f,fiction
